Gender,Age,Waist,TotalHeight,source
2.0,71.0,155.0,160.6,NHANES
2.0,34.0,97.5,164.9,NHANES
2.0,34.0,97.3,160.0,NHANES
1.0,50.0,107.7,183.5,NHANES
2.0,20.0,80.3,155.9,NHANES
1.0,67.0,93.5,180.8,NHANES
1.0,49.0,102.2,172.7,NHANES
1.0,79.0,119.5,182.1,NHANES
1.0,76.0,130.5,183.0,NHANES
2.0,31.0,121.3,173.0,NHANES
1.0,22.0,107.6,174.7,NHANES
1.0,54.0,105.0,172.6,NHANES
1.0,24.0,83.5,170.1,NHANES
2.0,31.0,83.2,171.8,NHANES
2.0,39.0,88.3,150.3,NHANES
1.0,68.0,128.5,171.9,NHANES
2.0,62.0,104.2,152.5,NHANES
2.0,57.0,93.7,160.3,NHANES
2.0,62.0,109.8,166.6,NHANES
2.0,77.0,115.4,169.1,NHANES
1.0,38.0,101.7,174.1,NHANES
2.0,57.0,112.4,154.6,NHANES
2.0,59.0,101.9,156.8,NHANES
2.0,49.0,96.0,152.4,NHANES
2.0,44.0,79.5,174.1,NHANES
1.0,79.0,107.1,169.0,NHANES
2.0,37.0,91.6,167.5,NHANES
2.0,70.0,80.3,151.5,NHANES
1.0,53.0,102.0,170.7,NHANES
2.0,64.0,109.0,156.5,NHANES
2.0,19.0,73.1,162.0,NHANES
1.0,30.0,91.0,195.1,NHANES
2.0,55.0,106.6,162.1,NHANES
1.0,18.0,89.6,164.6,NHANES
1.0,80.0,105.3,179.3,NHANES
2.0,24.0,69.2,152.4,NHANES
2.0,51.0,102.4,163.2,NHANES
1.0,61.0,89.0,171.1,NHANES
2.0,66.0,88.4,151.5,NHANES
1.0,41.0,117.5,170.1,NHANES
2.0,28.0,100.3,161.0,NHANES
2.0,48.0,86.8,157.2,NHANES
2.0,68.0,85.2,158.4,NHANES
2.0,42.0,91.9,165.1,NHANES
1.0,26.0,92.4,173.6,NHANES
1.0,80.0,94.5,173.0,NHANES
2.0,47.0,102.4,159.9,NHANES
1.0,47.0,113.9,170.3,NHANES
2.0,47.0,83.6,165.7,NHANES
2.0,47.0,87.0,166.2,NHANES
2.0,35.0,107.1,170.8,NHANES
2.0,73.0,101.3,160.2,NHANES
1.0,31.0,95.6,167.9,NHANES
1.0,80.0,126.9,176.0,NHANES
1.0,22.0,82.3,158.1,NHANES
2.0,60.0,92.6,164.0,NHANES
2.0,71.0,121.8,159.7,NHANES
2.0,61.0,75.1,158.0,NHANES
1.0,57.0,80.4,154.2,NHANES
1.0,45.0,93.4,170.5,NHANES
2.0,57.0,84.4,159.5,NHANES
1.0,76.0,108.3,170.7,NHANES
2.0,53.0,93.0,171.9,NHANES
1.0,64.0,99.6,166.8,NHANES
1.0,69.0,96.6,171.1,NHANES
1.0,76.0,96.5,177.0,NHANES
1.0,61.0,81.2,170.6,NHANES
2.0,43.0,99.6,153.4,NHANES
2.0,58.0,137.7,158.0,NHANES
2.0,55.0,77.7,168.4,NHANES
1.0,80.0,110.9,170.4,NHANES
1.0,78.0,105.5,178.4,NHANES
1.0,62.0,126.8,173.2,NHANES
1.0,65.0,139.8,180.5,NHANES
2.0,46.0,82.9,149.2,NHANES
2.0,63.0,105.3,159.9,NHANES
1.0,30.0,91.8,175.6,NHANES
2.0,45.0,113.5,163.7,NHANES
2.0,56.0,99.8,150.1,NHANES
2.0,57.0,118.6,155.1,NHANES
1.0,54.0,124.3,163.4,NHANES
2.0,53.0,100.1,161.1,NHANES
1.0,22.0,105.5,177.3,NHANES
1.0,27.0,107.4,176.5,NHANES
2.0,68.0,99.1,151.7,NHANES
1.0,80.0,103.0,174.8,NHANES
2.0,36.0,73.3,163.2,NHANES
1.0,43.0,87.1,179.0,NHANES
1.0,66.0,97.1,169.5,NHANES
1.0,60.0,105.5,183.6,NHANES
2.0,23.0,79.0,159.0,NHANES
2.0,49.0,96.1,144.0,NHANES
1.0,33.0,94.8,167.4,NHANES
2.0,23.0,89.6,177.0,NHANES
2.0,68.0,81.5,160.3,NHANES
2.0,41.0,122.0,170.7,NHANES
2.0,58.0,119.6,158.0,NHANES
2.0,29.0,89.6,155.6,NHANES
1.0,27.0,77.4,169.7,NHANES
2.0,59.0,102.5,133.4,NHANES
1.0,41.0,95.8,172.0,NHANES
1.0,38.0,134.6,179.6,NHANES
1.0,57.0,95.0,172.6,NHANES
2.0,65.0,107.0,177.4,NHANES
2.0,39.0,153.3,161.5,NHANES
1.0,60.0,89.2,186.9,NHANES
1.0,63.0,81.8,165.9,NHANES
1.0,59.0,110.0,180.7,NHANES
2.0,75.0,114.5,150.5,NHANES
2.0,61.0,94.1,162.2,NHANES
1.0,69.0,108.7,170.8,NHANES
2.0,59.0,96.0,164.9,NHANES
2.0,24.0,92.7,161.3,NHANES
2.0,59.0,94.7,157.0,NHANES
2.0,65.0,83.0,165.4,NHANES
2.0,60.0,115.3,172.9,NHANES
1.0,70.0,86.5,161.5,NHANES
2.0,60.0,165.2,163.6,NHANES
2.0,22.0,75.8,160.9,NHANES
2.0,80.0,89.8,145.6,NHANES
2.0,68.0,81.8,162.2,NHANES
1.0,27.0,77.3,171.8,NHANES
2.0,70.0,107.1,167.3,NHANES
2.0,75.0,119.9,153.6,NHANES
2.0,61.0,96.1,159.1,NHANES
1.0,31.0,114.4,171.3,NHANES
2.0,62.0,103.6,163.6,NHANES
1.0,27.0,95.2,173.2,NHANES
2.0,46.0,124.1,160.7,NHANES
2.0,80.0,120.9,144.5,NHANES
2.0,70.0,108.0,145.5,NHANES
2.0,29.0,92.0,163.2,NHANES
1.0,62.0,108.5,160.4,NHANES
1.0,67.0,104.3,171.3,NHANES
1.0,71.0,105.6,172.0,NHANES
1.0,35.0,134.8,175.4,NHANES
2.0,21.0,95.4,163.4,NHANES
1.0,34.0,96.1,186.9,NHANES
1.0,35.0,119.7,170.2,NHANES
1.0,40.0,106.5,177.4,NHANES
2.0,42.0,114.8,162.7,NHANES
1.0,24.0,81.1,184.4,NHANES
2.0,63.0,97.5,165.6,NHANES
2.0,65.0,84.5,156.0,NHANES
1.0,19.0,85.7,188.9,NHANES
1.0,65.0,105.6,174.9,NHANES
2.0,70.0,91.4,160.2,NHANES
2.0,71.0,78.7,159.5,NHANES
2.0,69.0,87.2,163.0,NHANES
2.0,57.0,74.8,154.1,NHANES
2.0,34.0,80.0,170.1,NHANES
2.0,39.0,87.3,165.2,NHANES
2.0,44.0,75.4,166.0,NHANES
2.0,53.0,133.5,169.3,NHANES
1.0,71.0,104.9,173.9,NHANES
2.0,61.0,95.1,169.6,NHANES
1.0,40.0,72.0,170.8,NHANES
2.0,43.0,104.1,163.5,NHANES
2.0,21.0,115.9,156.7,NHANES
2.0,68.0,98.9,165.7,NHANES
2.0,73.0,116.3,164.4,NHANES
1.0,22.0,102.4,159.9,NHANES
1.0,59.0,106.1,177.4,NHANES
2.0,47.0,95.7,159.3,NHANES
2.0,80.0,114.9,159.1,NHANES
2.0,79.0,86.3,156.0,NHANES
1.0,72.0,104.0,161.1,NHANES
2.0,71.0,114.7,158.1,NHANES
2.0,19.0,92.8,152.9,NHANES
2.0,74.0,113.0,172.8,NHANES
1.0,59.0,113.0,178.1,NHANES
1.0,80.0,98.3,166.0,NHANES
2.0,67.0,107.9,159.2,NHANES
1.0,72.0,102.8,164.2,NHANES
2.0,29.0,80.5,156.1,NHANES
1.0,67.0,112.0,187.7,NHANES
2.0,53.0,120.8,156.9,NHANES
1.0,61.0,108.0,164.9,NHANES
2.0,80.0,86.1,167.6,NHANES
2.0,52.0,112.1,158.7,NHANES
1.0,44.0,82.2,160.7,NHANES
2.0,75.0,91.5,156.4,NHANES
2.0,67.0,81.7,171.9,NHANES
1.0,63.0,127.1,170.7,NHANES
1.0,36.0,108.7,183.1,NHANES
1.0,53.0,127.4,175.4,NHANES
2.0,70.0,106.0,173.0,NHANES
2.0,67.0,116.7,149.9,NHANES
2.0,49.0,91.7,159.8,NHANES
2.0,21.0,77.8,169.3,NHANES
1.0,66.0,88.2,173.7,NHANES
2.0,80.0,108.9,162.9,NHANES
1.0,40.0,72.4,170.3,NHANES
2.0,30.0,81.9,148.0,NHANES
1.0,34.0,98.5,174.3,NHANES
1.0,80.0,113.5,168.2,NHANES
2.0,46.0,118.3,167.8,NHANES
1.0,58.0,86.0,161.6,NHANES
2.0,61.0,120.9,157.7,NHANES
2.0,61.0,111.4,155.8,NHANES
1.0,65.0,115.8,183.1,NHANES
1.0,46.0,115.2,175.8,NHANES
2.0,24.0,110.7,154.5,NHANES
2.0,45.0,88.5,166.0,NHANES
1.0,38.0,89.6,165.1,NHANES
2.0,65.0,76.4,165.2,NHANES
1.0,65.0,94.7,180.2,NHANES
2.0,42.0,85.8,166.8,NHANES
1.0,38.0,98.0,168.0,NHANES
1.0,49.0,112.0,176.4,NHANES
2.0,65.0,113.9,165.3,NHANES
1.0,57.0,136.0,177.4,NHANES
1.0,50.0,98.5,171.6,NHANES
2.0,76.0,117.9,162.2,NHANES
2.0,71.0,100.5,153.1,NHANES
2.0,77.0,121.8,158.7,NHANES
2.0,36.0,70.3,146.1,NHANES
2.0,65.0,108.3,161.0,NHANES
1.0,48.0,106.2,172.5,NHANES
2.0,58.0,94.7,152.2,NHANES
1.0,35.0,98.7,174.1,NHANES
2.0,75.0,110.0,158.3,NHANES
1.0,80.0,93.2,167.6,NHANES
2.0,56.0,109.9,171.1,NHANES
1.0,62.0,123.7,172.0,NHANES
2.0,34.0,88.1,157.4,NHANES
1.0,60.0,96.8,172.1,NHANES
1.0,64.0,104.6,181.8,NHANES
2.0,53.0,108.2,157.0,NHANES
2.0,39.0,104.6,154.6,NHANES
2.0,41.0,101.8,168.6,NHANES
1.0,34.0,85.1,166.3,NHANES
2.0,33.0,126.6,158.8,NHANES
1.0,64.0,106.1,177.4,NHANES
1.0,72.0,105.6,174.9,NHANES
2.0,23.0,108.0,160.6,NHANES
1.0,70.0,120.5,187.5,NHANES
2.0,33.0,86.0,161.6,NHANES
2.0,20.0,83.8,166.6,NHANES
1.0,58.0,98.2,164.8,NHANES
2.0,57.0,80.1,162.5,NHANES
1.0,30.0,96.9,181.5,NHANES
1.0,59.0,85.7,163.8,NHANES
2.0,53.0,118.2,172.7,NHANES
2.0,27.0,84.4,166.0,NHANES
2.0,63.0,121.0,154.8,NHANES
1.0,75.0,75.1,162.2,NHANES
1.0,19.0,76.6,165.3,NHANES
1.0,44.0,90.3,161.6,NHANES
2.0,79.0,91.0,156.6,NHANES
1.0,80.0,81.5,167.0,NHANES
2.0,26.0,91.2,165.2,NHANES
2.0,24.0,70.5,167.0,NHANES
2.0,57.0,70.7,166.5,NHANES
2.0,33.0,96.8,159.6,NHANES
1.0,33.0,99.8,170.0,NHANES
1.0,41.0,105.1,191.7,NHANES
2.0,60.0,119.5,157.2,NHANES
2.0,62.0,102.3,154.6,NHANES
2.0,73.0,101.5,161.6,NHANES
2.0,52.0,138.6,155.0,NHANES
1.0,80.0,122.6,167.2,NHANES
1.0,54.0,85.7,176.1,NHANES
2.0,39.0,89.5,161.5,NHANES
2.0,31.0,108.6,163.8,NHANES
1.0,26.0,95.1,183.2,NHANES
2.0,80.0,90.3,153.8,NHANES
2.0,18.0,72.6,163.0,NHANES
2.0,64.0,81.0,165.6,NHANES
2.0,27.0,153.4,180.2,NHANES
2.0,66.0,107.0,159.9,NHANES
2.0,70.0,94.0,161.8,NHANES
2.0,33.0,69.5,160.0,NHANES
2.0,72.0,98.4,154.8,NHANES
2.0,32.0,88.1,149.5,NHANES
2.0,39.0,123.5,172.5,NHANES
2.0,19.0,72.8,163.1,NHANES
2.0,44.0,107.4,171.1,NHANES
2.0,47.0,76.6,161.8,NHANES
1.0,66.0,115.6,175.5,NHANES
2.0,25.0,72.2,155.9,NHANES
1.0,40.0,97.2,176.8,NHANES
2.0,64.0,68.7,157.5,NHANES
2.0,72.0,98.1,144.9,NHANES
2.0,18.0,85.8,155.8,NHANES
2.0,74.0,108.9,155.6,NHANES
2.0,46.0,100.1,157.7,NHANES
2.0,41.0,82.7,163.3,NHANES
2.0,32.0,89.5,168.8,NHANES
1.0,46.0,100.3,170.0,NHANES
2.0,62.0,92.0,161.0,NHANES
2.0,60.0,106.3,162.0,NHANES
2.0,42.0,102.9,164.4,NHANES
1.0,31.0,87.0,185.4,NHANES
2.0,59.0,117.0,154.4,NHANES
2.0,68.0,104.0,162.9,NHANES
1.0,50.0,122.9,167.0,NHANES
2.0,65.0,96.7,162.7,NHANES
2.0,67.0,77.8,163.0,NHANES
1.0,31.0,92.8,177.0,NHANES
1.0,45.0,92.8,182.7,NHANES
2.0,78.0,76.7,160.1,NHANES
1.0,67.0,87.6,170.7,NHANES
1.0,63.0,82.2,191.6,NHANES
1.0,53.0,119.3,168.4,NHANES
2.0,67.0,83.0,160.4,NHANES
2.0,41.0,120.5,178.6,NHANES
1.0,60.0,108.4,190.8,NHANES
2.0,54.0,129.0,168.1,NHANES
1.0,80.0,92.7,169.2,NHANES
1.0,26.0,91.5,186.0,NHANES
2.0,66.0,110.8,158.3,NHANES
2.0,67.0,104.6,157.0,NHANES
1.0,64.0,113.8,178.8,NHANES
2.0,52.0,125.0,167.6,NHANES
1.0,63.0,129.7,182.4,NHANES
1.0,18.0,105.9,168.4,NHANES
2.0,55.0,95.8,164.8,NHANES
1.0,76.0,108.3,169.1,NHANES
1.0,56.0,115.1,185.5,NHANES
2.0,50.0,83.3,158.6,NHANES
2.0,19.0,86.6,161.0,NHANES
2.0,25.0,90.3,178.3,NHANES
2.0,73.0,98.7,148.7,NHANES
2.0,40.0,81.0,164.2,NHANES
1.0,28.0,85.0,175.6,NHANES
1.0,32.0,120.7,174.0,NHANES
2.0,68.0,109.6,155.6,NHANES
2.0,52.0,99.8,151.5,NHANES
2.0,34.0,115.1,153.8,NHANES
1.0,66.0,108.2,167.6,NHANES
2.0,43.0,142.2,159.2,NHANES
1.0,62.0,103.2,171.5,NHANES
2.0,59.0,138.1,163.6,NHANES
1.0,63.0,103.2,190.8,NHANES
2.0,75.0,112.6,162.8,NHANES
1.0,42.0,85.1,178.0,NHANES
1.0,70.0,113.4,174.3,NHANES
2.0,43.0,75.7,143.9,NHANES
2.0,61.0,79.8,167.0,NHANES
2.0,42.0,71.9,153.4,NHANES
2.0,80.0,131.9,165.2,NHANES
2.0,41.0,95.0,151.4,NHANES
1.0,73.0,117.2,182.2,NHANES
2.0,52.0,125.7,170.3,NHANES
2.0,32.0,112.0,165.0,NHANES
2.0,30.0,128.2,170.2,NHANES
1.0,80.0,95.6,167.2,NHANES
1.0,58.0,86.4,167.1,NHANES
1.0,72.0,100.5,159.8,NHANES
2.0,61.0,85.9,159.5,NHANES
1.0,36.0,78.0,182.0,NHANES
1.0,61.0,95.9,184.4,NHANES
1.0,72.0,90.3,176.2,NHANES
1.0,54.0,88.5,167.9,NHANES
1.0,49.0,105.0,184.2,NHANES
2.0,19.0,61.4,162.6,NHANES
1.0,59.0,94.2,169.3,NHANES
2.0,59.0,103.4,147.0,NHANES
2.0,18.0,68.3,157.2,NHANES
1.0,49.0,98.5,179.7,NHANES
1.0,45.0,84.0,178.4,NHANES
1.0,70.0,113.0,171.3,NHANES
2.0,27.0,104.0,169.4,NHANES
2.0,80.0,90.5,151.6,NHANES
1.0,28.0,129.9,183.1,NHANES
2.0,55.0,99.4,144.9,NHANES
2.0,80.0,110.0,156.7,NHANES
2.0,60.0,85.9,164.8,NHANES
1.0,61.0,76.8,159.7,NHANES
1.0,62.0,117.3,175.0,NHANES
1.0,68.0,127.0,174.0,NHANES
1.0,18.0,96.4,173.1,NHANES
1.0,42.0,88.2,179.7,NHANES
2.0,65.0,85.4,149.9,NHANES
2.0,44.0,86.2,167.6,NHANES
2.0,63.0,86.8,153.2,NHANES
1.0,50.0,105.0,169.0,NHANES
1.0,74.0,105.4,170.3,NHANES
2.0,75.0,97.1,166.7,NHANES
2.0,41.0,88.0,155.0,NHANES
2.0,29.0,97.2,161.4,NHANES
1.0,42.0,100.5,172.1,NHANES
2.0,19.0,88.0,163.4,NHANES
1.0,72.0,88.4,168.0,NHANES
1.0,61.0,107.3,174.0,NHANES
1.0,58.0,127.2,161.8,NHANES
2.0,77.0,99.5,164.5,NHANES
1.0,70.0,111.7,173.8,NHANES
1.0,66.0,94.4,174.8,NHANES
1.0,80.0,129.1,168.6,NHANES
2.0,38.0,86.1,159.1,NHANES
2.0,58.0,105.5,172.7,NHANES
2.0,54.0,87.8,156.8,NHANES
1.0,22.0,69.3,172.0,NHANES
2.0,38.0,81.0,165.6,NHANES
2.0,34.0,80.0,162.4,NHANES
2.0,60.0,100.7,155.4,NHANES
1.0,56.0,151.9,170.3,NHANES
2.0,59.0,107.1,160.0,NHANES
1.0,80.0,84.7,158.2,NHANES
2.0,65.0,92.0,171.2,NHANES
1.0,49.0,89.6,176.8,NHANES
1.0,65.0,99.5,180.7,NHANES
2.0,33.0,86.4,159.8,NHANES
2.0,53.0,96.9,157.6,NHANES
2.0,34.0,117.3,174.6,NHANES
1.0,53.0,67.6,172.4,NHANES
1.0,30.0,94.7,178.0,NHANES
1.0,46.0,105.3,172.5,NHANES
2.0,54.0,81.7,158.0,NHANES
2.0,55.0,80.1,154.1,NHANES
2.0,71.0,105.3,164.4,NHANES
1.0,61.0,92.7,187.3,NHANES
2.0,59.0,103.5,158.6,NHANES
1.0,19.0,101.5,161.3,NHANES
1.0,55.0,103.9,180.3,NHANES
1.0,70.0,88.4,173.1,NHANES
2.0,68.0,97.2,158.1,NHANES
1.0,28.0,99.1,172.2,NHANES
2.0,30.0,103.2,165.8,NHANES
2.0,51.0,82.4,159.6,NHANES
2.0,80.0,107.6,158.0,NHANES
2.0,61.0,94.8,157.5,NHANES
2.0,29.0,84.8,161.3,NHANES
2.0,79.0,97.0,144.6,NHANES
1.0,48.0,124.7,187.0,NHANES
2.0,35.0,74.8,176.4,NHANES
1.0,52.0,107.4,170.6,NHANES
1.0,64.0,100.8,172.1,NHANES
1.0,71.0,98.9,180.1,NHANES
2.0,34.0,91.0,182.2,NHANES
1.0,20.0,98.6,181.6,NHANES
2.0,58.0,91.9,163.0,NHANES
2.0,39.0,89.3,162.1,NHANES
1.0,30.0,72.0,174.1,NHANES
2.0,34.0,100.4,158.8,NHANES
1.0,70.0,121.5,177.4,NHANES
2.0,29.0,101.0,167.1,NHANES
1.0,50.0,108.4,162.6,NHANES
1.0,64.0,104.7,163.1,NHANES
1.0,73.0,109.6,171.4,NHANES
2.0,70.0,106.5,162.3,NHANES
2.0,59.0,103.9,166.4,NHANES
2.0,55.0,91.6,159.0,NHANES
1.0,57.0,131.4,185.3,NHANES
2.0,42.0,102.1,159.7,NHANES
2.0,30.0,76.2,162.8,NHANES
1.0,79.0,118.9,173.4,NHANES
1.0,42.0,141.8,182.6,NHANES
2.0,71.0,125.4,151.1,NHANES
1.0,74.0,119.9,185.9,NHANES
2.0,80.0,120.5,159.5,NHANES
2.0,34.0,90.7,163.2,NHANES
1.0,37.0,110.4,166.3,NHANES
1.0,57.0,103.0,180.7,NHANES
2.0,54.0,99.1,160.1,NHANES
2.0,39.0,134.1,163.0,NHANES
1.0,68.0,104.5,163.3,NHANES
1.0,20.0,77.7,174.3,NHANES
2.0,71.0,92.2,162.7,NHANES
1.0,59.0,97.4,177.7,NHANES
1.0,80.0,102.6,176.0,NHANES
2.0,78.0,85.5,158.6,NHANES
1.0,41.0,110.5,186.4,NHANES
2.0,18.0,71.3,151.6,NHANES
1.0,55.0,114.0,175.4,NHANES
1.0,32.0,101.9,175.4,NHANES
1.0,72.0,95.6,162.0,NHANES
2.0,18.0,99.0,170.1,NHANES
2.0,18.0,82.7,168.2,NHANES
2.0,33.0,92.1,161.9,NHANES
2.0,67.0,111.8,150.0,NHANES
2.0,50.0,123.3,152.3,NHANES
1.0,32.0,89.0,169.7,NHANES
1.0,53.0,99.0,179.5,NHANES
1.0,49.0,91.9,164.6,NHANES
1.0,72.0,98.4,166.9,NHANES
2.0,50.0,105.5,167.3,NHANES
1.0,19.0,69.6,173.7,NHANES
2.0,53.0,77.0,156.8,NHANES
1.0,18.0,68.4,177.7,NHANES
2.0,55.0,121.1,166.8,NHANES
2.0,45.0,104.2,171.6,NHANES
1.0,69.0,87.9,167.6,NHANES
2.0,80.0,87.1,150.1,NHANES
1.0,56.0,136.3,183.8,NHANES
1.0,53.0,101.1,175.3,NHANES
1.0,80.0,120.8,187.6,NHANES
1.0,51.0,98.0,168.3,NHANES
2.0,42.0,89.4,150.7,NHANES
2.0,31.0,77.7,168.4,NHANES
2.0,50.0,103.5,156.9,NHANES
2.0,55.0,119.5,154.1,NHANES
1.0,48.0,107.7,182.3,NHANES
2.0,67.0,88.3,155.5,NHANES
2.0,75.0,102.6,163.1,NHANES
1.0,18.0,77.4,173.7,NHANES
2.0,47.0,100.0,157.1,NHANES
2.0,28.0,87.4,158.4,NHANES
2.0,61.0,82.1,171.2,NHANES
1.0,31.0,102.4,182.4,NHANES
2.0,65.0,110.5,163.5,NHANES
1.0,58.0,157.4,186.5,NHANES
2.0,61.0,107.8,163.6,NHANES
2.0,38.0,90.4,159.6,NHANES
1.0,80.0,96.0,179.5,NHANES
1.0,62.0,102.8,175.3,NHANES
1.0,64.0,111.7,184.8,NHANES
1.0,23.0,76.8,173.7,NHANES
2.0,68.0,90.4,161.3,NHANES
2.0,61.0,83.0,161.2,NHANES
2.0,50.0,110.9,154.8,NHANES
1.0,33.0,97.9,172.0,NHANES
1.0,49.0,73.9,178.6,NHANES
2.0,70.0,116.0,156.0,NHANES
2.0,77.0,98.9,169.7,NHANES
1.0,62.0,128.7,197.1,NHANES
1.0,71.0,102.1,179.9,NHANES
1.0,45.0,108.0,186.5,NHANES
2.0,66.0,102.5,160.5,NHANES
1.0,55.0,102.0,179.4,NHANES
2.0,74.0,99.0,164.3,NHANES
2.0,63.0,119.2,160.2,NHANES
2.0,47.0,131.5,165.0,NHANES
2.0,61.0,120.8,179.2,NHANES
1.0,30.0,99.7,180.3,NHANES
2.0,24.0,97.2,165.0,NHANES
1.0,71.0,154.6,180.5,NHANES
2.0,26.0,104.5,169.0,NHANES
2.0,30.0,97.6,157.9,NHANES
2.0,61.0,69.6,158.1,NHANES
1.0,32.0,82.2,175.7,NHANES
1.0,61.0,114.5,183.7,NHANES
1.0,79.0,109.3,180.9,NHANES
2.0,71.0,103.0,171.8,NHANES
2.0,32.0,103.8,161.4,NHANES
2.0,18.0,83.5,163.7,NHANES
2.0,31.0,87.5,164.5,NHANES
2.0,39.0,73.0,154.5,NHANES
2.0,69.0,113.8,158.0,NHANES
1.0,74.0,109.8,181.5,NHANES
2.0,56.0,112.5,149.3,NHANES
2.0,69.0,76.5,150.8,NHANES
1.0,71.0,84.7,163.8,NHANES
2.0,67.0,90.5,166.2,NHANES
1.0,42.0,100.6,180.4,NHANES
2.0,72.0,112.9,158.7,NHANES
1.0,53.0,93.2,172.0,NHANES
1.0,48.0,98.2,172.0,NHANES
1.0,68.0,108.0,163.3,NHANES
2.0,30.0,89.9,154.5,NHANES
2.0,49.0,95.7,164.7,NHANES
1.0,35.0,108.4,180.5,NHANES
1.0,34.0,100.5,177.6,NHANES
1.0,50.0,105.7,178.0,NHANES
1.0,20.0,87.3,185.3,NHANES
2.0,23.0,68.6,160.8,NHANES
2.0,60.0,100.1,156.7,NHANES
2.0,40.0,83.5,159.7,NHANES
1.0,66.0,82.8,165.1,NHANES
2.0,80.0,102.4,150.6,NHANES
2.0,62.0,92.2,170.7,NHANES
1.0,59.0,133.5,165.3,NHANES
2.0,40.0,77.1,164.2,NHANES
1.0,18.0,75.3,173.1,NHANES
1.0,67.0,84.6,162.1,NHANES
2.0,72.0,87.5,162.8,NHANES
2.0,58.0,94.4,163.9,NHANES
1.0,55.0,95.1,179.0,NHANES
2.0,70.0,90.5,151.9,NHANES
2.0,64.0,98.6,175.3,NHANES
2.0,42.0,86.5,159.1,NHANES
1.0,63.0,146.2,171.0,NHANES
2.0,22.0,92.2,171.8,NHANES
1.0,68.0,115.3,173.8,NHANES
2.0,56.0,73.4,171.5,NHANES
1.0,32.0,137.0,165.2,NHANES
1.0,61.0,110.9,189.0,NHANES
1.0,71.0,93.5,180.0,NHANES
2.0,31.0,103.9,157.2,NHANES
2.0,34.0,69.8,150.1,NHANES
1.0,32.0,134.7,169.2,NHANES
1.0,65.0,127.7,166.3,NHANES
1.0,35.0,104.0,174.8,NHANES
2.0,57.0,103.8,161.9,NHANES
2.0,56.0,91.1,170.4,NHANES
1.0,29.0,78.7,169.3,NHANES
2.0,29.0,79.0,167.7,NHANES
2.0,49.0,77.6,150.2,NHANES
2.0,52.0,104.9,167.7,NHANES
1.0,21.0,107.7,171.3,NHANES
2.0,80.0,69.7,151.2,NHANES
1.0,74.0,112.0,179.9,NHANES
2.0,35.0,77.4,162.8,NHANES
1.0,25.0,74.9,152.8,NHANES
2.0,79.0,85.4,159.9,NHANES
2.0,38.0,72.7,153.9,NHANES
1.0,43.0,112.4,173.5,NHANES
2.0,59.0,105.6,158.5,NHANES
1.0,61.0,80.8,177.4,NHANES
1.0,64.0,112.0,184.4,NHANES
1.0,72.0,110.6,165.7,NHANES
2.0,35.0,102.6,152.8,NHANES
2.0,77.0,95.9,143.9,NHANES
2.0,40.0,86.9,160.8,NHANES
2.0,62.0,110.1,157.2,NHANES
1.0,20.0,83.4,173.6,NHANES
2.0,71.0,80.4,153.5,NHANES
1.0,36.0,99.4,184.0,NHANES
2.0,65.0,110.1,183.6,NHANES
2.0,74.0,100.2,156.5,NHANES
1.0,80.0,131.5,166.5,NHANES
1.0,59.0,103.0,176.9,NHANES
1.0,71.0,83.0,163.8,NHANES
2.0,74.0,113.0,162.3,NHANES
2.0,46.0,111.3,155.2,NHANES
1.0,64.0,92.5,167.9,NHANES
2.0,38.0,89.4,163.9,NHANES
2.0,32.0,123.1,166.5,NHANES
1.0,80.0,91.2,154.6,NHANES
2.0,62.0,102.4,158.7,NHANES
2.0,24.0,62.4,160.2,NHANES
2.0,41.0,120.4,164.2,NHANES
1.0,68.0,102.8,174.1,NHANES
1.0,35.0,93.4,163.7,NHANES
2.0,73.0,98.9,157.6,NHANES
2.0,73.0,96.3,134.2,NHANES
1.0,53.0,96.3,166.6,NHANES
2.0,68.0,101.3,159.5,NHANES
2.0,26.0,80.2,158.5,NHANES
2.0,31.0,96.7,163.6,NHANES
1.0,26.0,85.7,183.6,NHANES
2.0,48.0,88.4,149.2,NHANES
1.0,18.0,65.4,165.1,NHANES
1.0,18.0,73.0,174.0,NHANES
2.0,42.0,74.6,163.9,NHANES
2.0,70.0,122.6,164.5,NHANES
2.0,74.0,112.4,163.2,NHANES
2.0,53.0,89.0,164.3,NHANES
2.0,60.0,73.7,153.9,NHANES
2.0,48.0,93.0,166.3,NHANES
1.0,34.0,104.6,173.9,NHANES
2.0,24.0,63.1,167.2,NHANES
1.0,60.0,77.3,186.9,NHANES
2.0,59.0,93.9,160.7,NHANES
2.0,39.0,98.4,168.2,NHANES
2.0,66.0,75.6,158.3,NHANES
2.0,72.0,111.8,162.0,NHANES
2.0,72.0,90.8,154.7,NHANES
2.0,80.0,92.1,144.8,NHANES
2.0,37.0,129.5,155.6,NHANES
2.0,23.0,101.5,160.6,NHANES
1.0,26.0,88.1,177.4,NHANES
2.0,73.0,131.7,149.2,NHANES
1.0,64.0,122.3,184.3,NHANES
1.0,60.0,88.9,174.2,NHANES
2.0,68.0,102.2,161.4,NHANES
2.0,68.0,112.4,160.4,NHANES
2.0,62.0,125.5,151.5,NHANES
2.0,19.0,76.2,170.1,NHANES
2.0,54.0,101.4,171.6,NHANES
2.0,65.0,98.2,165.4,NHANES
1.0,32.0,129.6,176.5,NHANES
1.0,19.0,97.2,165.2,NHANES
